Country Name,"Country Code","Series Name","Series Code","2020 [YR2020]"
Turkiye,"TUR","Urban population","SP.URB.TOTL","64031267"
Turkiye,"TUR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.35999989509583"
Turkiye,"TUR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","75.85"
Turkiye,"TUR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.2228040644612"
Turkiye,"TUR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","28.7331269769847"
Turkiye,"TUR","Labor force, total","SL.TLF.TOTL.IN","31643710"
Turkmenistan,"TKM","GDP (current US$)","NY.GDP.MKTP.CD","#N/A"
Turkmenistan,"TKM","Population, total","SP.POP.TOTL","6250438"
Turkmenistan,"TKM","Urban population","SP.URB.TOTL","3282480"
Turkmenistan,"TKM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Turkmenistan,"TKM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.687"
Turkmenistan,"TKM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Turkmenistan,"TKM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Turkmenistan,"TKM","Labor force, total","SL.TLF.TOTL.IN","1973116"
Turks and Caicos Islands,"TCA","GDP (current US$)","NY.GDP.MKTP.CD","924583000"
Turks and Caicos Islands,"TCA","Population, total","SP.POP.TOTL","44276"
Turks and Caicos Islands,"TCA","Urban population","SP.URB.TOTL","41445"
Turks and Caicos Islands,"TCA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.27049994468689"
Turks and Caicos Islands,"TCA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","75.001"
Turks and Caicos Islands,"TCA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Turks and Caicos Islands,"TCA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Turks and Caicos Islands,"TCA","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Tuvalu,"TUV","GDP (current US$)","NY.GDP.MKTP.CD","55054710.6186773"
Tuvalu,"TUV","Population, total","SP.POP.TOTL","11069"
Tuvalu,"TUV","Urban population","SP.URB.TOTL","7086"
Tuvalu,"TUV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Tuvalu,"TUV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.382"
Tuvalu,"TUV","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
Tuvalu,"TUV","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
Tuvalu,"TUV","Labor force, total","SL.TLF.TOTL.IN","#N/A"
Uganda,"UGA","GDP (current US$)","NY.GDP.MKTP.CD","37600368180.9399"
Uganda,"UGA","Population, total","SP.POP.TOTL","44404611"
Uganda,"UGA","Urban population","SP.URB.TOTL","11080727"
Uganda,"UGA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2.58628010749817"
Uganda,"UGA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","62.851"
Uganda,"UGA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","21.585893851908"
Uganda,"UGA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","15.4147985397289"
Uganda,"UGA","Labor force, total","SL.TLF.TOTL.IN","16728018"
Ukraine,"UKR","GDP (current US$)","NY.GDP.MKTP.CD","156617861448.576"
Ukraine,"UKR","Population, total","SP.POP.TOTL","44132049"
Ukraine,"UKR","Urban population","SP.URB.TOTL","30719437"
Ukraine,"UKR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.38231992721558"
Ukraine,"UKR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.1851219512195"
Ukraine,"UKR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","40.3348060859881"
Ukraine,"UKR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","38.8216462901934"
Ukraine,"UKR","Labor force, total","SL.TLF.TOTL.IN","20585937"
United Arab Emirates,"ARE","GDP (current US$)","NY.GDP.MKTP.CD","349473015336.939"
United Arab Emirates,"ARE","Population, total","SP.POP.TOTL","9287289"
United Arab Emirates,"ARE","Urban population","SP.URB.TOTL","8084399"
United Arab Emirates,"ARE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.87986993789673"
United Arab Emirates,"ARE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","78.946"
United Arab Emirates,"ARE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","70.6453007377593"
United Arab Emirates,"ARE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","95.9265985842984"
United Arab Emirates,"ARE","Labor force, total","SL.TLF.TOTL.IN","6491560"
United Kingdom,"GBR","GDP (current US$)","NY.GDP.MKTP.CD","2704609160088.15"
United Kingdom,"GBR","Population, total","SP.POP.TOTL","67081000"
United Kingdom,"GBR","Urban population","SP.URB.TOTL","56282971"
United Kingdom,"GBR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","5.53000020980835"
United Kingdom,"GBR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","80.9024390243903"
United Kingdom,"GBR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","28.878969128657"
United Kingdom,"GBR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","29.2371897151774"
United Kingdom,"GBR","Labor force, total","SL.TLF.TOTL.IN","34633193"
United States,"USA","GDP (current US$)","NY.GDP.MKTP.CD","21060473613000"
United States,"USA","Population, total","SP.POP.TOTL","331501080"
United States,"USA","Urban population","SP.URB.TOTL","274032053"
United States,"USA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","6.05000019073486"
United States,"USA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","77.2804878048781"
United States,"USA","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","13.1816361351266"
United States,"USA","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","10.2021257426695"
United States,"USA","Labor force, total","SL.TLF.TOTL.IN","165636446"
Uruguay,"URY","GDP (current US$)","NY.GDP.MKTP.CD","53560755046.6162"
Uruguay,"URY","Population, total","SP.POP.TOTL","3429086"
Uruguay,"URY","Urban population","SP.URB.TOTL","3275291"
Uruguay,"URY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.55207014083862"
Uruguay,"URY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","78.43"
Uruguay,"URY","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","20.739103024473"
Uruguay,"URY","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","25.0842825037863"
Uruguay,"URY","Labor force, total","SL.TLF.TOTL.IN","1684519"
Uzbekistan,"UZB","GDP (current US$)","NY.GDP.MKTP.CD","59894305352.8955"
Uzbekistan,"UZB","Population, total","SP.POP.TOTL","34232050"
Uzbekistan,"UZB","Urban population","SP.URB.TOTL","17258430"
Uzbekistan,"UZB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.92279005050659"
Uzbekistan,"UZB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.331"
Uzbekistan,"UZB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","37.7412057195423"
Uzbekistan,"UZB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","24.2880630917945"
Uzbekistan,"UZB","Labor force, total","SL.TLF.TOTL.IN","13408703"
Vanuatu,"VUT","GDP (current US$)","NY.GDP.MKTP.CD","896879875.195008"
Vanuatu,"VUT","Population, total","SP.POP.TOTL","311685"
Vanuatu,"VUT","Urban population","SP.URB.TOTL","79558"
Vanuatu,"VUT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","2.24232006072998"
Vanuatu,"VUT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.299"
Vanuatu,"VUT","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","41.8662182795075"
Vanuatu,"VUT","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","16.7082197870161"
Vanuatu,"VUT","Labor force, total","SL.TLF.TOTL.IN","128714"
"Venezuela, RB","VEN","GDP (current US$)","NY.GDP.MKTP.CD","#N/A"
"Venezuela, RB","VEN","Population, total","SP.POP.TOTL","28490453"
"Venezuela, RB","VEN","Urban population","SP.URB.TOTL","25151087"
"Venezuela, RB","VEN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
"Venezuela, RB","VEN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.095"
"Venezuela, RB","VEN","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
"Venezuela, RB","VEN","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
"Venezuela, RB","VEN","Labor force, total","SL.TLF.TOTL.IN","10451032"
Vietnam,"VNM","GDP (current US$)","NY.GDP.MKTP.CD","346615750664.384"
Vietnam,"VNM","Population, total","SP.POP.TOTL","96648685"
Vietnam,"VNM","Urban population","SP.URB.TOTL","36088619"
Vietnam,"VNM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","4.11161661148071"
Vietnam,"VNM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","75.378"
Vietnam,"VNM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","78.8642626050018"
Vietnam,"VNM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","84.381594816559"
Vietnam,"VNM","Labor force, total","SL.TLF.TOTL.IN","54751934"
Virgin Islands (U.S.),"VIR","GDP (current US$)","NY.GDP.MKTP.CD","4204000000"
Virgin Islands (U.S.),"VIR","Population, total","SP.POP.TOTL","106290"
Virgin Islands (U.S.),"VIR","Urban population","SP.URB.TOTL","101974"
Virgin Islands (U.S.),"VIR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Virgin Islands (U.S.),"VIR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","79.819512195122"
Virgin Islands (U.S.),"VIR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","76.4034253092293"
Virgin Islands (U.S.),"VIR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","38.558515699334"
Virgin Islands (U.S.),"VIR","Labor force, total","SL.TLF.TOTL.IN","44457"
West Bank and Gaza,"PSE","GDP (current US$)","NY.GDP.MKTP.CD","15531700000"
West Bank and Gaza,"PSE","Population, total","SP.POP.TOTL","4803269"
West Bank and Gaza,"PSE","Urban population","SP.URB.TOTL","3685020"
West Bank and Gaza,"PSE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
West Bank and Gaza,"PSE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","74.403"
West Bank and Gaza,"PSE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","51.9305678064861"
West Bank and Gaza,"PSE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","15.3576234410914"
West Bank and Gaza,"PSE","Labor force, total","SL.TLF.TOTL.IN","1190164"
"Yemen, Rep.","YEM","GDP (current US$)","NY.GDP.MKTP.CD","#N/A"
"Yemen, Rep.","YEM","Population, total","SP.POP.TOTL","32284046"
"Yemen, Rep.","YEM","Urban population","SP.URB.TOTL","12238236"
"Yemen, Rep.","YEM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
"Yemen, Rep.","YEM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.65"
"Yemen, Rep.","YEM","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","#N/A"
"Yemen, Rep.","YEM","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","#N/A"
"Yemen, Rep.","YEM","Labor force, total","SL.TLF.TOTL.IN","7295686"
Zambia,"ZMB","GDP (current US$)","NY.GDP.MKTP.CD","18110631358.3114"
Zambia,"ZMB","Population, total","SP.POP.TOTL","18927715"
Zambia,"ZMB","Urban population","SP.URB.TOTL","8447250"
Zambia,"ZMB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","3.70239996910095"
Zambia,"ZMB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","62.38"
Zambia,"ZMB","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","32.5353224461596"
Zambia,"ZMB","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","46.7901653766552"
Zambia,"ZMB","Labor force, total","SL.TLF.TOTL.IN","6488753"
Zimbabwe,"ZWE","GDP (current US$)","NY.GDP.MKTP.CD","21509698406.1116"
Zimbabwe,"ZWE","Population, total","SP.POP.TOTL","15669666"
Zimbabwe,"ZWE","Urban population","SP.URB.TOTL","5052214"
Zimbabwe,"ZWE","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","#N/A"
Zimbabwe,"ZWE","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.124"
Zimbabwe,"ZWE","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","28.7335470109986"
Zimbabwe,"ZWE","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","25.9170142887527"
Zimbabwe,"ZWE","Labor force, total","SL.TLF.TOTL.IN","6008633"
